timestamp,capture_id,camera_lux,plant_id,plant_active,model_image_path,old_stored_image_prediction,old_stored_image_confidence,ground_truth_label,validation_method,reviewer_role,notes,ground_truth,image_exists,Old_MobileNetV2_prediction,Old_MobileNetV2_unhealthy_probability,Old_MobileNetV2_confidence,New_MobileNetV2_prediction,New_MobileNetV2_unhealthy_probability,New_MobileNetV2_confidence,New_ResNet18_prediction,New_ResNet18_unhealthy_probability,New_ResNet18_confidence,New_EfficientNet_B0_prediction,New_EfficientNet_B0_unhealthy_probability,New_EfficientNet_B0_confidence,threshold_used,threshold_prediction,error_type,gradcam_path
2026-08-30 06:30:07,CAP_20260830_063007,34.082618713378906,P12,1,/hydroponic_project/data_collection/crops/lettuce_20260830_063007/P12_224.jpg,healthy,0.6671514511108398,healthy,manual_visual,reseacher,"Leaves upright and green.
No visible chlorosis or wilting.",healthy,True,healthy,0.3328485488891601,0.6671514511108398,unhealthy,0.9109150171279908,0.9109150171279908,unhealthy,0.6198084354400635,0.6198084354400635,healthy,0.0970796570181846,0.9029203653335572,0.42,unhealthy,FALSE_POSITIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_POSITIVE/CAP_20260830_063007_P12_FALSE_POSITIVE.jpg
2026-08-30 07:00:04,CAP_20260830_070004,122.84605407714844,P12,1,/hydroponic_project/data_collection/crops/lettuce_20260830_070004/P12_224.jpg,healthy,0.9622565507888794,healthy,manual_visual,reseacher,"Leaves upright and green.
No visible chlorosis or wilting.",healthy,True,healthy,0.0377434790134429,0.9622565507888794,unhealthy,0.8967124819755554,0.8967124819755554,unhealthy,0.5929303169250488,0.5929303169250488,healthy,0.0814478322863578,0.9185521602630616,0.42,unhealthy,FALSE_POSITIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_POSITIVE/CAP_20260830_070004_P12_FALSE_POSITIVE.jpg
2026-09-01 08:00:06,CAP_20260901_080006,285.27301025390625,P03,1,/hydroponic_project/data_collection/crops/lettuce_20260901_080006/P03_224.jpg,healthy,0.9997037053108216,healthy,manual_visual,reseacher,"Leaves upright and green.
No visible chlorosis or wilting.",healthy,True,healthy,0.0002962580474559,0.9997037053108216,unhealthy,0.501905083656311,0.501905083656311,healthy,0.0090198703110218,0.9909800887107848,healthy,0.0024244138039648,0.997575581073761,0.42,unhealthy,FALSE_POSITIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_POSITIVE/CAP_20260901_080006_P03_FALSE_POSITIVE.jpg
2026-09-01 08:00:06,CAP_20260901_080006,285.27301025390625,P06,1,/hydroponic_project/data_collection/crops/lettuce_20260901_080006/P06_224.jpg,healthy,0.9998894929885864,unhealthy,manual_visual,reseacher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0001104491675505,0.9998894929885864,healthy,0.2131266444921493,0.7868733406066895,healthy,0.1127522587776184,0.8872477412223816,healthy,0.0217223521322011,0.9782776832580566,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_080006_P06_FALSE_NEGATIVE.jpg
2026-09-01 09:00:03,CAP_20260901_090003,149.9852752685547,P07,1,/hydroponic_project/data_collection/crops/lettuce_20260901_090003/P07_224.jpg,healthy,0.9999923706054688,unhealthy,manual_visual,reseacher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,7.614017249579774e-06,0.9999923706054688,healthy,0.0543078482151031,0.9456921219825744,healthy,0.0003319554962217,0.9996680021286012,healthy,0.1222942098975181,0.8777057528495789,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_090003_P07_FALSE_NEGATIVE.jpg
2026-09-01 09:00:03,CAP_20260901_090003,149.9852752685547,P11,1,/hydroponic_project/data_collection/crops/lettuce_20260901_090003/P11_224.jpg,healthy,0.997331976890564,unhealthy,manual_visual,reseacher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.002667985856533,0.997331976890564,healthy,0.0466606020927429,0.9533393979072572,healthy,0.1396420449018478,0.860357940196991,healthy,0.0199224147945642,0.980077624320984,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_090003_P11_FALSE_NEGATIVE.jpg
2026-09-01 09:00:03,CAP_20260901_090003,149.9852752685547,P12,1,/hydroponic_project/data_collection/crops/lettuce_20260901_090003/P12_224.jpg,healthy,0.9963210821151732,unhealthy,manual_visual,reseacher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0036788722500205,0.9963210821151732,healthy,0.2931398153305053,0.7068601846694946,healthy,0.2711990773677826,0.7288009524345398,healthy,0.0315622985363006,0.968437671661377,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_090003_P12_FALSE_NEGATIVE.jpg
2026-09-01 10:00:04,CAP_20260901_100004,177.94686889648438,P11,1,/hydroponic_project/data_collection/crops/lettuce_20260901_100004/P11_224.jpg,healthy,0.9968200922012328,unhealthy,manual_visual,researcher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0031799480784684,0.9968200922012328,healthy,0.0433154143393039,0.9566845297813416,healthy,0.4165314137935638,0.5834685564041138,healthy,0.0168851800262928,0.9831148386001588,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_100004_P11_FALSE_NEGATIVE.jpg
2026-09-01 10:00:04,CAP_20260901_100004,177.94686889648438,P12,1,/hydroponic_project/data_collection/crops/lettuce_20260901_100004/P12_224.jpg,healthy,0.9880650639533995,unhealthy,manual_visual,reseacher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0119349565356969,0.9880650639533995,healthy,0.2243344187736511,0.7756656408309937,unhealthy,0.6040886640548706,0.6040886640548706,healthy,0.0246266815811395,0.975373387336731,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_100004_P12_FALSE_NEGATIVE.jpg
2026-09-01 11:00:04,CAP_20260901_110004,477.7181091308594,P10,1,/hydroponic_project/data_collection/crops/lettuce_20260901_110004/P10_224.jpg,healthy,0.9953277111053468,unhealthy,manual_visual,researcher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0046723000705242,0.9953277111053468,healthy,0.3220919668674469,0.6779080033302307,healthy,0.2112988978624344,0.788701057434082,healthy,0.0852942317724227,0.914705753326416,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_110004_P10_FALSE_NEGATIVE.jpg
2026-09-01 11:00:04,CAP_20260901_110004,477.7181091308594,P11,1,/hydroponic_project/data_collection/crops/lettuce_20260901_110004/P11_224.jpg,healthy,0.9989853501319884,unhealthy,manual_visual,researcher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0010145732667297,0.9989853501319884,healthy,0.2504968345165252,0.7495032548904419,healthy,0.2423992305994033,0.7576007843017578,healthy,0.0011515344958752,0.9988484382629396,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_110004_P11_FALSE_NEGATIVE.jpg
2026-09-01 11:00:04,CAP_20260901_110004,477.7181091308594,P12,1,/hydroponic_project/data_collection/crops/lettuce_20260901_110004/P12_224.jpg,healthy,0.999705135822296,unhealthy,manual_visual,reseacher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0002948832116089,0.999705135822296,healthy,0.1735629886388778,0.8264369964599609,healthy,0.2733473181724548,0.7266526818275452,healthy,0.0607795715332031,0.9392204284667968,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_110004_P12_FALSE_NEGATIVE.jpg
2026-09-01 12:00:03,CAP_20260901_120003,359.0642395019531,P06,1,/hydroponic_project/data_collection/crops/lettuce_20260901_120003/P06_224.jpg,healthy,0.99982750415802,unhealthy,manual_visual,researcher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0001724889734759,0.99982750415802,healthy,0.1184620633721351,0.881537914276123,healthy,0.001094247912988,0.9989057779312134,healthy,0.2730148434638977,0.7269852161407471,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_120003_P06_FALSE_NEGATIVE.jpg
2026-09-01 12:00:03,CAP_20260901_120003,359.0642395019531,P11,1,/hydroponic_project/data_collection/crops/lettuce_20260901_120003/P11_224.jpg,healthy,0.9998741149902344,unhealthy,manual_visual,researcher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0001258743286598,0.9998741149902344,healthy,0.0460387431085109,0.9539613127708436,healthy,0.0192052964121103,0.9807947278022766,healthy,0.0004790211678482,0.999521017074585,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_120003_P11_FALSE_NEGATIVE.jpg
2026-09-01 12:00:03,CAP_20260901_120003,359.0642395019531,P12,1,/hydroponic_project/data_collection/crops/lettuce_20260901_120003/P12_224.jpg,healthy,0.9970033764839172,unhealthy,manual_visual,reseacher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0029966703150421,0.9970033764839172,healthy,0.2063063979148864,0.7936936020851135,healthy,0.0912991985678672,0.9087008237838744,healthy,0.1702982783317566,0.8297017216682434,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_120003_P12_FALSE_NEGATIVE.jpg
2026-09-01 13:06:32,CAP_20260901_130632,322.9630126953125,P03,1,/hydroponic_project/data_collection/crops/lettuce_20260901_130632/P03_224.jpg,healthy,0.999913454055786,unhealthy,manual_visual,researcher,".Visible yellowing on outer leaf margins.
Mild downward leaf orientation",unhealthy,True,healthy,8.652060205349699e-05,0.999913454055786,healthy,0.1591952294111251,0.8408047556877136,healthy,0.0630004778504371,0.936999499797821,healthy,0.0912521630525589,0.9087478518486024,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_130632_P03_FALSE_NEGATIVE.jpg
2026-09-01 13:06:32,CAP_20260901_130632,322.9630126953125,P06,1,/hydroponic_project/data_collection/crops/lettuce_20260901_130632/P06_224.jpg,healthy,0.9999585151672364,unhealthy,manual_visual,researcher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,4.148815423832275e-05,0.9999585151672364,healthy,0.1700789183378219,0.8299210667610168,healthy,0.0132148470729589,0.9867851138114928,healthy,0.076708860695362,0.9232911467552184,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_130632_P06_FALSE_NEGATIVE.jpg
2026-09-01 13:06:32,CAP_20260901_130632,322.9630126953125,P07,1,/hydroponic_project/data_collection/crops/lettuce_20260901_130632/P07_224.jpg,healthy,0.9999961853027344,unhealthy,manual_visual,researcher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,3.79620655621693e-06,0.9999961853027344,healthy,0.2547698020935058,0.7452301979064941,healthy,9.596505151421296e-06,0.9999903440475464,healthy,0.0030460068956017,0.9969539642333984,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_130632_P07_FALSE_NEGATIVE.jpg
2026-09-01 13:06:32,CAP_20260901_130632,322.9630126953125,P11,1,/hydroponic_project/data_collection/crops/lettuce_20260901_130632/P11_224.jpg,healthy,0.999525785446167,unhealthy,manual_visual,researcher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0004742293676827,0.999525785446167,healthy,0.1515980660915374,0.8484019041061401,healthy,0.0706681236624717,0.92933189868927,healthy,0.0153971668332815,0.9846028089523317,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_130632_P11_FALSE_NEGATIVE.jpg
2026-09-01 14:00:03,CAP_20260901_140003,277.8695373535156,P03,1,/hydroponic_project/data_collection/crops/lettuce_20260901_140003/P03_224.jpg,healthy,0.999836802482605,unhealthy,manual_visual,researcher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0001631314808037,0.999836802482605,healthy,0.1204147040843963,0.879585325717926,unhealthy,0.7179756164550781,0.7179756164550781,healthy,0.0191865246742963,0.980813443660736,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_140003_P03_FALSE_NEGATIVE.jpg
2026-09-01 14:00:03,CAP_20260901_140003,277.8695373535156,P06,1,/hydroponic_project/data_collection/crops/lettuce_20260901_140003/P06_224.jpg,healthy,0.9912221431732178,unhealthy,manual_visual,researcher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0087778978049755,0.9912221431732178,healthy,0.2343219369649887,0.7656780481338501,healthy,0.0175840146839618,0.9824159145355223,unhealthy,0.5486058592796326,0.5486058592796326,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_140003_P06_FALSE_NEGATIVE.jpg
2026-09-01 14:00:03,CAP_20260901_140003,277.8695373535156,P07,1,/hydroponic_project/data_collection/crops/lettuce_20260901_140003/P07_224.jpg,healthy,0.99980229139328,unhealthy,manual_visual,researcher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0001977351639652,0.99980229139328,healthy,0.2604551017284393,0.7395449280738831,healthy,2.4117924112943e-05,0.9999759197235109,healthy,0.0252804178744554,0.9747195243835448,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_140003_P07_FALSE_NEGATIVE.jpg
2026-09-01 14:00:03,CAP_20260901_140003,277.8695373535156,P11,1,/hydroponic_project/data_collection/crops/lettuce_20260901_140003/P11_224.jpg,healthy,0.99562007188797,unhealthy,manual_visual,reseacher,"Visible yellowing on outer leaf margins.
Mild downward leaf orientation.",unhealthy,True,healthy,0.0043799197301268,0.99562007188797,healthy,0.0793803706765174,0.9206196665763856,healthy,0.3598575294017792,0.6401425004005432,healthy,0.0708916559815406,0.9291083216667176,0.42,healthy,FALSE_NEGATIVE,/hydroponic_project/evaluation/new_mobilenet_gradcam_error_audit/gradcam_errors/FALSE_NEGATIVE/CAP_20260901_140003_P11_FALSE_NEGATIVE.jpg
